pl_name,radius,mass,orbital_period,eccentricity,star_name,star_mass,star_radius,star_teff,star_distance,ra,dec,discovered,detection_type,eq_temperature,star_spectype
k2-374 c,2.213,,16.43445,,K2-374,0.731,0.907,5789.0,359.439,137.3794986,16.3558324,2022.0,Transit,,G3
k2-376 b,1.736,,5.776475,,K2-376,0.908,1.149,5937.0,161.61,132.7193327,25.0380824,2022.0,Transit,,G1
k2-38 b,1.55,12.0,4.01593,,K2-38,1.07,1.1,5757.0,192.69,240.0333095,-23.1894196,2016.0,Transit,1184.0,G2 V
k2-38 c,2.49,7.4,10.56103,0.086,K2-38,1.054,1.141,5705.0,192.69,240.0333095,-23.1894196,2016.0,Transit,949.0,G
k2-382 b,2.77059123,,21.697619,,K2-382,,0.88176,5570.0,278.412,287.4125267,-19.6269336,2022.0,Transit,,G
k2-389 b,2.33,,8.58289,,K2-389,0.99,1.094,5773.0,259.208,355.6304152,-9.7135814,2022.0,Transit,932.0,G
k2-389 c,2.04,,20.851337,,K2-389,0.802,1.084,5782.0,259.208,355.6304152,-9.7135814,2022.0,Transit,,G
k2-390 b,4.662,,3.312792,,K2-390,0.789,0.966,5558.0,456.122,355.702386,-9.5887124,2022.0,Transit,,G
k2-391 b,1.371,,4.622654,,K2-391,0.757,0.566,5543.0,507.94,356.2260152,-7.7015151,2022.0,Transit,,G
k2-392 b,1.85,,15.398723,,K2-392,0.841,1.058,5726.0,406.985,354.6499065,-7.4788816,2022.0,Transit,,G3
k2-393 b,,,10.41144,,K2-393,,1.12,5540.0,265.914,348.5159113,-0.0821031,2022.0,Transit,,G
k2-396 b,1.579,,0.673862,,K2-396,0.954,0.92,5236.0,274.864,74.6928607,17.2690562,2022.0,Transit,,G9
k2-397 b,2.417,,3.572326,,K2-397,0.937,0.966,5387.0,199.354,79.9516586,21.2591617,2022.0,Transit,,G
k2-398 b,2.274,,6.393025,,K2-398,0.945,1.239,5946.0,606.992,161.7349738,1.9367044,2022.0,Transit,,G
k2-398 c,5.098,,18.787839,,K2-398,0.945,1.239,5946.0,606.992,161.7349738,1.9367044,2022.0,Transit,,G2
k2-402 b,2.678,,17.27474,,K2-402,0.944,1.28,5716.0,523.055,161.451913,6.419318,2022.0,Transit,,G
k2-403 b,5.333,,33.589979,,K2-403,0.784,0.886,5511.0,246.599,164.1893864,9.6739464,2022.0,Transit,,G
k2-406 b,4.602,,22.549406,,K2-406,0.798,0.961,5784.0,85.3751,230.8872242,-25.3706149,2022.0,Transit,,G4
k2-407 b,1.283,,4.941907,,K2-407,0.881,0.927,5563.0,218.376,232.5552584,-23.0067371,2022.0,Transit,,G4
k2-407 c,1.36,,9.22453,,K2-407,0.881,0.927,5563.0,218.376,232.5552584,-23.0067371,2022.0,Transit,,G
k2-408 b,1.677,,20.978959,,K2-408,0.813,0.784,5335.0,162.306,227.9168555,-17.6842698,2022.0,Transit,,G
k2-409 b,2.482,,1.908084,,K2-409,0.886,1.228,5742.0,431.031,228.4551125,-16.3512966,2022.0,Transit,,G4
k2-411 b,0.9898,,3.2141,,K2-411,1.018,1.375,5711.0,298.219,58.003631,19.3909877,2022.0,Transit,,G
k2-412 b,2.116,,5.9382,,K2-412,0.893,0.977,5590.0,654.085,76.2621295,21.580162,2022.0,Transit,,G
k2-44 b,2.72,,5.65688,,K2-44,1.15,1.58,5912.0,476.703,174.011661,-2.5209338,2016.0,Transit,,G
k2-60 b,9.46238398,,3.0026494836,,K2-60,,1.45,5630.0,491.87,338.6062312,-13.7318044,2016.0,Transit,1822.19,G
k2-61 b,1.93284331,,2.573413,,K2-61,1.030202,1.015751,5761.0,405.732,339.6748444,-13.5600447,2016.0,Transit,,G
k2-63 b,2.08,,20.258209,,K2-63,,0.95,5686.0,517.534,333.4267738,-12.0663429,2016.0,Transit,,G
k2-64 b,,,6.53147301,,K2-64,0.94,0.875405,5391.0,499.891,332.4138478,-11.4286687,2016.0,Transit,,G
k2-66 b,2.49,21.3,5.06963,0.0,K2-66,1.11,1.67,5887.0,513.877,331.5266563,-10.7115362,2016.0,Transit,1372.0,G
k2-73 b,2.58,9.2,7.49556,,K2-73,1.02,1.058,5867.0,269.183,335.025662,-9.0560881,2016.0,Transit,968.0,G
k2-73 c,,1142.0,1000.0,,K2-73,1.02,1.058,5867.0,269.183,335.025662,-9.0560881,2025.0,Radial Velocity,186.1,G
k2-74 b,2.95906745,,19.565557,,K2-74,0.987182,1.086156,5929.0,377.822,339.9192984,-8.7145697,2016.0,Transit,,G
k2-79 b,4.15,5.9,10.995039,0.032,K2-79,1.06,1.269,5897.0,256.011,55.2559307,13.5191871,2016.0,Transit,1033.0,G1
k2-80 b,2.01,,19.0918,,K2-80,0.9,0.87,5441.0,200.802,59.037486,13.5590288,2016.0,Transit,,G
k2-80 c,1.48914397,,5.605309,,K2-80,0.913111,0.841458,5377.0,200.802,59.037486,13.5590288,2016.0,Transit,,G
k2-80 d,2.55211506,,28.867253,,K2-80,0.913111,0.841458,5377.0,200.802,59.037486,13.5590288,2018.0,Transit,,G
k2-84 b,2.41,,6.4215,,K2-84,0.95,0.93,5652.0,284.876,55.8093566,16.6344396,2016.0,Transit,,G
k2-84 c,2.03,,27.86,,K2-84,0.95,0.93,5652.0,284.876,55.8093566,16.6344396,2016.0,Transit,,G
k2-87 b,4.6,,9.72739,,K2-87,0.947,0.93,5406.0,491.242,66.2363638,18.8273617,2016.0,Transit,,G
kelt-11 b,15.13215,54.34893,4.7361,0.0007,KELT-11,1.44,2.69,5375.0,99.1596,161.7069053,-9.3993646,2017.0,Transit,,G
kelt-14 b,17.03768,380.12468,1.7100588,0.0,KELT-14,1.178,1.368,5802.0,250.121,108.301409,-42.4097623,2016.0,Transit,1904.0,G
kelt-23 a b,14.829507,298.12454,2.255251,0.0,KELT-23 A,0.944,0.996,5899.0,126.261,232.1466406,66.3587097,2019.0,Transit,1561.0,G2 V
kelt-8 b,,,3.24408156,0.04,KELT-8,1.211,1.67,5754.0,197.572,283.3054489,24.1272483,2015.0,Transit,,G2 V
kic 5437945 b,,,440.7843755,,KIC 5437945,1.1,1.95204,5976.19,1274.01,288.4749028,40.6512848,2015.0,Transit,,G
kic 5479689 b,,158.9142035,1.701531,,KIC 5479689,0.966,0.894,5459.1,454.95,299.3254983,40.6381229,2021.0,Orbital Brightness Modulation,,G
kic 8121913 b,,667.4396547,3.294601,,KIC 8121913,1.456,2.233,5975.3,707.303,298.9677981,43.909378,2021.0,Orbital Brightness Modulation,,G
koi-142 c,,214.1,22.26492,0.05724,KOI-142,0.99,0.897,5466.0,376.863,291.1481028,40.669413,2013.0,Transit Timing Variations,,G
koi-1599.01,1.9,,20.41724,0.0,KOI-1599,0.94,0.92,5760.0,1131.64,298.3738383,40.6184483,2019.0,Transit,645.0,G
koi-1599.02,22.29,,13.6164547,0.0,KOI-1599,1.02,0.972,5823.0,1131.64,298.3738383,40.6184483,2019.0,Transit,755.0,G
koi-1783.01,8.954,,134.4786723,,KOI-1783,1.076,1.143,5923.0,865.73,289.3414629,46.988155,2020.0,Transit,,G
koi-1783.02,6.36,,284.063137,0.0,KOI-1783,0.996,1.336,5791.0,865.73,289.3414629,46.988155,2020.0,Transit,321.0,G
koi-1831 d,1.3,,34.2069,0.0,Kepler-324,0.85,0.75,5319.0,501.574,286.4714473,49.6490933,2018.0,Transit,459.0,G
koi-217 b,11.7,,3.905081,0.0,KOI-217,0.923,0.82,5595.0,914.699,294.8654667,46.2858128,2010.0,Transit,1028.0,G
koi-351 f,3.37,,124.922516,0.0,KOI-351,1.089,1.2,5970.0,848.254,284.4334642,49.3051239,2013.0,Transit,407.0,G
koi-3680 b,11.49,,141.2415405,0.0,KOI-3680,0.941,1.017,5705.0,921.986,293.2815266,45.3096572,2018.0,Transit,352.0,G
koi-4978 b,0.7,,0.941967,,KOI-4978,0.859,0.966,5050.28,936.341,286.5907635,38.5582993,2024.0,Transit,,G
koi-984 b,3.19,,4.2873775,0.0,KOI-984,1.01,0.92,5515.0,252.667,291.0489438,36.8400772,2022.0,Transit,1023.0,G
kepler-10 b,1.43,,0.837491225,0.0,Kepler-10,0.884,1.044,5676.0,185.506,285.679298,50.2414842,2011.0,Transit,1980.0,G
kepler-10 c,2.355,11.4,45.294301,0.13,Kepler-10,0.91,1.065,5708.0,185.506,285.679298,50.2414842,2011.0,Transit,578.0,G
kepler-10 d,,12.68,151.04,0.26,Kepler-10,0.91,1.065,5708.0,185.506,285.679298,50.2414842,2023.0,Radial Velocity,,G
kepler-100 b,,,6.88707073,,Kepler-100,1.059,1.5582,5859.0,304.645,291.3861294,41.9901394,2014.0,Transit,,G
kepler-100 c,,,12.815863973,,Kepler-100,1.059,1.5582,5859.0,304.645,291.3861294,41.9901394,2014.0,Transit,,G
kepler-100 d,1.61,3.0,35.3331,,Kepler-100,1.08,1.49,5825.0,304.645,291.3861294,41.9901394,2014.0,Transit,,G
kepler-1001 b,2.9,,14.3052,0.0,Kepler-1001,0.959,0.85,5734.0,928.978,286.2739151,48.6186972,2016.0,Transit,693.0,G
kepler-1001 c,1.45,,9.18186435,,Kepler-1001,0.902,0.796,5440.0,928.978,286.2739151,48.6186972,2020.0,Transit,,G
kepler-1003 b,2.035,,,,Kepler-1003,,1.315,5672.0,941.902,292.0204349,44.8762427,2016.0,Transit,,G
kepler-101 b,4.43,,3.487689428,,Kepler-101,0.98,1.23,5450.0,927.981,283.255507,48.3552474,2014.0,Transit,,G
kepler-101 c,0.91,,6.02979518,0.0,Kepler-101,1.125,1.208,5761.0,927.981,283.255507,48.3552474,2014.0,Transit,1075.0,G
kepler-1011 b,2.501,,,,Kepler-1011,,0.74,5456.0,736.779,297.4015491,46.8239976,2016.0,Transit,,G
kepler-1012 b,1.29,,5.50860439,,Kepler-1012,0.95,0.91,5556.0,411.077,289.2962253,46.4579889,2016.0,Transit,,G
kepler-1016 b,2.18,,1.954524342,,Kepler-1016,0.99,1.0,5821.0,1402.82,294.613689,45.9846265,2016.0,Transit,,G
kepler-1016 c,,,105.653571735,,Kepler-1016,1.0,1.20599,5643.68,1402.82,294.613689,45.9846265,2016.0,Transit,,G
kepler-1017 b,2.017,,7.23400469,,Kepler-1017,0.949,0.87,5400.0,552.058,283.469299,40.1325185,2016.0,Transit,,G
kepler-1018 b,3.007,,,,Kepler-1018,,1.017,5374.0,1010.01,283.5967317,45.4078654,2016.0,Transit,,G
kepler-1021 b,1.96,,13.47472742,0.0,Kepler-1021,0.821,0.734,5395.0,810.082,295.2048999,42.5596699,2016.0,Transit,634.0,G
kepler-1027 b,,,1.907810683,,Kepler-1027,0.92,1.17894,5348.19,405.104,287.5711746,42.8138159,2016.0,Transit,,G
kepler-1028 b,1.33,,2.51462432,,Kepler-1028,0.9,0.87,5522.0,607.916,289.5931004,49.7812447,2016.0,Transit,,G
kepler-103 b,3.14,,15.96533687,0.0,Kepler-103,1.094,1.436,5845.0,494.832,288.9845512,40.0644857,2014.0,Transit,864.0,G
kepler-103 c,5.47,,179.609803,0.0,Kepler-103,1.068,1.433,5880.0,494.832,288.9845512,40.0644857,2014.0,Transit,389.0,G
kepler-1033 b,2.4,,7.56052209,0.0,Kepler-1033,1.026,0.94,5895.0,1455.5,283.8450963,44.6090251,2016.0,Transit,914.0,G
kepler-1035 b,1.0,,2.714077555,0.0,Kepler-1035,0.734,0.818,5709.0,562.116,289.042243,42.8824991,2016.0,Transit,1228.0,G
kepler-1036 b,2.8,,122.8767,0.0,Kepler-1036,0.919,0.82,5590.0,489.435,295.1817093,49.9458172,2016.0,Transit,325.0,G
kepler-1038 c,1.17,,7.12768673,0.0,Kepler-1038,0.828,0.759,5463.0,584.136,298.9721472,44.1323499,2021.0,Transit,805.0,G
kepler-104 b,2.35,,11.427550984,0.0,Kepler-104,0.913,1.005,5979.0,400.785,287.6046621,42.1665104,2014.0,Transit,852.0,G
kepler-104 c,3.13,,23.668205,,Kepler-104,,1.349,5711.0,400.785,287.6046621,42.1665104,2014.0,Transit,,G
kepler-104 d,3.41,,51.75529576,0.0,Kepler-104,0.814,1.361,5755.0,400.785,287.6046621,42.1665104,2014.0,Transit,588.0,G
kepler-1040 b,1.84,,201.1214,0.0,Kepler-1040,0.819,0.845,5804.0,482.119,283.1137663,48.1312774,2016.0,Transit,297.0,G
kepler-1043 b,,,38.5050133836,,Kepler-1043,1.02,0.939367,5710.0,903.332,281.6629579,47.5685927,2016.0,Transit,,G
kepler-1044 b,,,6.7741029393,,Kepler-1044,1.05,1.01944,5819.58,1278.96,293.1444017,46.6662155,2016.0,Transit,,G
kepler-1045 b,2.69,,26.41045478,,Kepler-1045,0.86,0.82,5301.0,942.485,284.1832668,45.0740897,2016.0,Transit,,G
kepler-1046 b,2.05,,14.37504582,0.0,Kepler-1046,1.023,1.053,5931.0,721.534,296.7558056,46.9982799,2016.0,Transit,786.0,G
kepler-1047 b,1.79,,56.1886887,0.0,Kepler-1047,0.98,0.958,5798.0,817.647,288.6462564,50.7889645,2016.0,Transit,468.0,G
kepler-1047 c,1.368,,,,Kepler-1047,,1.645,5659.0,817.647,288.6462564,50.7889645,2016.0,Transit,,G
kepler-105 b,2.802,,,,Kepler-105,,1.036,5933.0,459.223,287.8872376,46.2761224,2013.0,Transit,,G
kepler-105 c,,,7.12594387,,Kepler-105,1.09,1.05138,5950.98,459.223,287.8872376,46.2761224,2014.0,Transit,,G
kepler-1050 c,,,21.1285655,,Kepler-1050,1.06,1.03426,5870.68,490.488,282.9249847,48.6264015,2016.0,Transit,,G
kepler-1052 b,2.93,,34.8538276,,Kepler-1052,1.03,1.03,5888.0,943.444,295.34273,46.6022134,2016.0,Transit,,G
kepler-1052 c,2.36800003,,180.9259949,,Kepler-1052,0.937,0.848,5818.0,943.444,295.34273,46.6022134,2023.0,Transit,,G
kepler-1054 b,2.689,,,,Kepler-1054,,1.423,5909.0,1090.51,290.6011085,44.5563604,2016.0,Transit,,G
kepler-1055 b,1.127,,2.295036233,,Kepler-1055,0.951,0.862,5682.0,389.397,290.4867838,44.932541,2016.0,Transit,,G
kepler-1056 b,2.6,,27.4954,0.0,Kepler-1056,0.901,1.03,5707.0,982.51,299.5259832,46.8992561,2016.0,Transit,617.0,G
kepler-106 b,0.85,,6.16491696,0.0,Kepler-106,0.944,1.029,5881.0,444.322,300.864006,44.3375497,2014.0,Transit,1035.0,G
kepler-106 c,,,13.57078354,,Kepler-106,1.068,1.0568,5888.0,444.322,300.864006,44.3375497,2014.0,Transit,,G
kepler-106 d,0.99,,23.9802348,0.0,Kepler-106,0.944,1.029,5881.0,444.322,300.864006,44.3375497,2014.0,Transit,658.0,G
kepler-106 e,2.87,,43.84439721,0.0,Kepler-106,0.951,1.012,5854.0,444.322,300.864006,44.3375497,2014.0,Transit,531.0,G
kepler-1060 b,2.38,,46.8779367,,Kepler-1060,0.99,0.99,5797.0,946.565,286.0252285,39.6309204,2016.0,Transit,,G
kepler-1061 b,1.69,,2.757977384,0.0,Kepler-1061,0.994,1.0,5919.0,543.375,296.2300306,50.2752091,2016.0,Transit,1332.0,G
kepler-1063 b,,,14.07969236,,Kepler-1063,,,5571.73,343.226,290.5267975,38.1428283,2016.0,Transit,,G
kepler-1065 b,3.73,,3.609308907,,Kepler-1065,0.94,0.93,5635.0,1122.48,294.511319,38.7904648,2016.0,Transit,,G
kepler-1065 c,1.29,,2.3702932,0.0,Kepler-1065,0.963,0.868,5668.0,1122.48,294.511319,38.7904648,2016.0,Transit,1256.0,G
kepler-1066 b,,,1.93155546,,Kepler-1066,0.98,0.865904,5560.36,344.251,298.866621,46.5022325,2016.0,Transit,,G
kepler-1067 b,0.734,,,,Kepler-1067,,0.911,5584.0,667.693,285.3873706,45.0490265,2016.0,Transit,,G
kepler-1067 c,1.33,,5.42587228,0.0,Kepler-1067,0.908,0.827,5614.0,667.693,285.3873706,45.0490265,2021.0,Transit,931.0,G
kepler-1069 b,2.636,,23.8990296,,Kepler-1069,1.064,1.572,5579.0,695.967,290.9792378,47.9889097,2016.0,Transit,,G
kepler-107 b,,,3.180027898,,Kepler-107,1.04,1.50416,5805.0,525.997,297.028162,48.2086019,2014.0,Transit,,G
kepler-107 c,1.7,,4.90144976,0.0,Kepler-107,1.113,1.402,5847.0,525.997,297.028162,48.2086019,2014.0,Transit,1262.0,G
kepler-107 d,1.06,,7.95825328,0.0,Kepler-107,1.113,1.402,5847.0,525.997,297.028162,48.2086019,2014.0,Transit,1074.0,G
kepler-107 e,2.92,,14.749176,0.02,Kepler-107,1.04,1.50416,5805.0,525.997,297.028162,48.2086019,2014.0,Transit,,G
kepler-1073 b,1.95,,8.67888593,0.0,Kepler-1073,0.91,0.833,5741.0,809.897,294.1527259,38.2330886,2016.0,Transit,816.0,G
kepler-1073 c,1.79,,4.02582434,0.0,Kepler-1073,0.924,1.116,5509.0,809.897,294.1527259,38.2330886,2016.0,Transit,1169.0,G
kepler-1073 d,1.16,,2.50475882,0.0,Kepler-1073,0.91,0.833,5741.0,809.897,294.1527259,38.2330886,2021.0,Transit,1235.0,G
kepler-1078 b,1.9,,3.00725242,,Kepler-1078,0.94,0.92,5612.0,2481.71,293.2005664,43.0500379,2016.0,Transit,,G
kepler-1079 b,3.14,,13.24503188,0.0,Kepler-1079,1.416,2.541,5750.0,591.098,299.5495794,45.7696769,2016.0,Transit,1152.0,G
kepler-108 b,9.56,,49.18354,0.22,Kepler-108,,,5584.26,338.732,294.5589885,46.0623952,2014.0,Transit,,G
kepler-108 c,8.15,,190.3216564,0.0,Kepler-108,1.377,2.192,5854.0,338.732,294.5589885,46.0623952,2014.0,Transit,449.0,G
kepler-1085 b,6.228,,,,Kepler-1085,,1.031,5856.0,1364.53,287.4776359,46.1411685,2016.0,Transit,,G
kepler-1085 c,3.26817741,,56.7771,,Kepler-1085,1.05,1.0783,5816.0,1364.53,287.4776359,46.1411685,2020.0,Transit,,G
kepler-1087 b,0.83,,0.693842661,0.0,Kepler-1087,0.903,1.196,5457.0,362.623,294.9789253,46.0056741,2016.0,Transit,2161.0,G
kepler-1088 b,,,23.1274171,,Kepler-1088,1.06,1.07453,5864.52,280.629,281.5614578,42.4504087,2016.0,Transit,,G
kepler-109 b,2.29,,6.481628092,0.0,Kepler-109,1.039,1.323,5952.0,474.861,290.3926795,40.2849074,2014.0,Transit,1150.0,G
kepler-109 c,2.5,,21.22258525,0.0,Kepler-109,1.039,1.323,5952.0,474.861,290.3926795,40.2849074,2014.0,Transit,774.0,G
kepler-1090 b,2.25,,198.680179,,Kepler-1090,0.86,0.82,5321.0,858.77,295.6629002,44.5258237,2016.0,Transit,,G
kepler-1091 b,1.09,,1.434741564,0.0,Kepler-1091,0.81,0.754,5672.0,914.299,299.7854426,43.6707235,2016.0,Transit,1426.0,G
kepler-1092 b,2.07,,58.6017925,,Kepler-1092,0.99,1.0,5862.0,981.233,297.7232008,47.1126833,2016.0,Transit,,G
kepler-1095 b,1.29,,4.271024,0.0,Kepler-1095,1.03,0.93,5983.0,792.522,293.2624215,41.3650155,2016.0,Transit,1115.0,G
kepler-1097 b,3.6,,187.7465,0.0,Kepler-1097,0.81,0.83,5323.0,719.802,281.5941261,42.5963949,2016.0,Transit,277.0,G
kepler-1098 b,1.13,,2.543072855,0.0,Kepler-1098,0.852,0.88,5753.0,1049.19,295.502673,43.2326992,2016.0,Transit,1280.0,G
kepler-11 b,1.84,,10.30401132,0.0,Kepler-11,0.921,1.046,5657.0,646.346,297.1150949,41.9091092,2010.0,Transit,849.0,G
kepler-11 d,3.26,,22.68714105,0.0,Kepler-11,0.921,1.046,5657.0,646.346,297.1150949,41.9091092,2010.0,Transit,653.0,G
kepler-11 e,3.89,,31.99550624,0.0,Kepler-11,0.921,1.046,5657.0,646.346,297.1150949,41.9091092,2010.0,Transit,582.0,G
kepler-11 f,2.43,,46.68641,0.0,Kepler-11,0.984,1.06,5685.0,646.346,297.1150949,41.9091092,2010.0,Transit,514.0,G
kepler-11 g,3.4,,118.3786735,0.0,Kepler-11,0.921,1.046,5657.0,646.346,297.1150949,41.9091092,2010.0,Transit,376.0,G
kepler-110 b,1.83,,12.691112,,Kepler-110,,1.149,5960.0,586.531,292.9291693,48.6028303,2014.0,Transit,,G
kepler-1100 b,,,6.4220154843,,Kepler-1100,1.09,1.04134,5949.92,693.618,291.8713535,44.0873907,2016.0,Transit,,G
kepler-1101 b,2.47,,81.3151059,,Kepler-1101,0.94,0.91,5614.0,742.473,294.5693544,45.6711623,2016.0,Transit,,G
kepler-1106 b,1.602,,,,Kepler-1106,,1.119,5909.0,1090.7,291.1451576,44.0624715,2016.0,Transit,,G
kepler-1108 b,1.39,,4.510142,0.0,Kepler-1108,0.913,0.81,5554.0,767.701,296.0422962,45.98514,2016.0,Transit,966.0,G
kepler-1109 b,,,37.6468519,,Kepler-1109,0.93,1.05454,5380.67,685.087,291.6462654,39.3966122,2016.0,Transit,,G
kepler-111 b,1.82,,3.341802938,,Kepler-111,1.1,1.2,5933.0,657.223,291.653163,44.6882613,2014.0,Transit,,G
kepler-111 c,7.52,,224.7782093,0.0,Kepler-111,1.098,1.145,5906.0,657.223,291.653163,44.6882613,2014.0,Transit,323.0,G
kepler-1113 b,2.3,,42.3002,0.0,Kepler-1113,0.91,0.97,5719.0,1073.88,289.4066969,39.338813,2016.0,Transit,518.0,G
kepler-1114 b,,,14.97435448,,Kepler-1114,0.94,0.810557,5415.53,418.417,299.2370531,45.8347781,2016.0,Transit,,G
kepler-1116 b,2.37,,41.6977827,0.0,Kepler-1116,0.969,0.872,5737.0,1008.57,291.9336573,44.1154992,2016.0,Transit,489.0,G
kepler-1117 b,1.01,,4.79028459,0.0,Kepler-1117,0.902,0.827,5573.0,568.487,292.0847866,49.2374206,2016.0,Transit,964.0,G
kepler-1118 b,2.848,,,,Kepler-1118,,1.06,5411.0,888.325,299.9656619,44.1608805,2016.0,Transit,,G
kepler-112 b,,,8.408878137,,Kepler-112,0.976,0.981539,5544.25,513.206,296.9811361,43.2097025,2014.0,Transit,,G
kepler-112 c,2.4,,28.574263,,Kepler-112,,0.841,5544.0,513.206,296.9811361,43.2097025,2014.0,Transit,,G
kepler-1122 b,2.01,,42.1917357,0.0,Kepler-1122,0.951,0.857,5674.0,1230.42,288.2805801,46.3408747,2016.0,Transit,479.0,G
kepler-1123 b,1.69,,4.33946454,0.0,Kepler-1123,0.977,0.894,5602.0,704.323,294.5177291,50.6703927,2016.0,Transit,1028.0,G
kepler-1125 b,,,17.6700291,,Kepler-1125,1.08,1.99916,5926.0,2011.41,295.4812018,40.7319316,2016.0,Transit,,G
kepler-1126 c,1.68200004,,199.6679993,,Kepler-1126,0.794,0.921,5678.0,635.736,285.691955,45.6893993,2023.0,Transit,,G
kepler-1127 b,1.58,,5.12330347,0.0,Kepler-1127,0.833,0.762,5510.0,842.459,293.2173563,42.7205846,2016.0,Transit,907.0,G
kepler-1128 b,3.59,,61.6178167,0.0,Kepler-1128,1.019,0.898,5609.0,1083.41,293.063315,39.4034052,2016.0,Transit,423.0,G
kepler-1129 b,,,24.3398202,,Kepler-1129,0.99,1.03118,5595.1,1183.88,291.6044965,41.3093275,2016.0,Transit,,G
kepler-1130 b,0.848,,5.45298175,,Kepler-1130,0.95,0.863,5402.0,249.343,285.207421,45.384333,2016.0,Transit,,G
kepler-1130 c,,,3.26662733,,Kepler-1130,0.919,0.8707,5327.0,249.343,285.207421,45.384333,2021.0,Transit,,G
kepler-1130 d,0.64,,4.27226421,0.0,Kepler-1130,0.944,0.842,5450.0,249.343,285.207421,45.384333,2021.0,Transit,981.0,G
kepler-1131 b,1.44,,3.53232449,0.0,Kepler-1131,1.026,0.937,5957.0,1030.7,295.6514492,49.2612954,2016.0,Transit,1189.0,G
kepler-1133 b,1.97,,11.55562343,,Kepler-1133,0.93,0.9,5569.0,753.135,293.3224114,42.8674925,2016.0,Transit,,G
kepler-1134 b,2.6,,17.13263989,0.0,Kepler-1134,0.872,0.798,5489.0,944.445,295.5678578,42.4781064,2016.0,Transit,613.0,G
kepler-1135 b,,,76.9592118535,,Kepler-1135,0.98,1.78259,5559.78,1314.64,286.0029904,44.7565551,2016.0,Transit,,G
kepler-1138 b,,,3.1705876036,,Kepler-1138,0.96,0.750918,5499.0,872.328,285.8993164,48.307285,2016.0,Transit,,G
kepler-1141 b,,,2.3445064256,,Kepler-1141,1.07,1.1411,5908.0,393.642,290.5436836,47.7259073,2016.0,Transit,,G
kepler-1142 b,1.16,,18.30216,0.0,Kepler-1142,0.96,0.86,5744.0,1273.51,292.7144796,44.0822816,2016.0,Transit,642.0,G
kepler-1144 b,1.99,,17.14647302,,Kepler-1144,0.98,0.96,5753.0,1140.57,290.0432936,47.2578857,2016.0,Transit,,G
kepler-1149 b,,,3.73090026,,Kepler-1149,0.99,1.28305,5604.94,1217.73,294.1891824,45.1515263,2016.0,Transit,,G
kepler-115 b,1.09,,2.403679,,Kepler-115,,1.205,5979.0,623.609,297.7119299,45.261985,2014.0,Transit,,G
kepler-115 c,2.5,,8.99088871,,Kepler-115,1.07,1.15,5931.0,623.609,297.7119299,45.261985,2014.0,Transit,,G
kepler-1151 b,,,65.6478598521,,Kepler-1151,0.93,0.784985,5350.63,682.436,292.2477819,47.8784257,2016.0,Transit,,G
kepler-1153 b,1.51,,1.755846,0.0,Kepler-1153,0.91,0.81,5545.0,1119.49,289.1471849,45.86613,2016.0,Transit,1313.0,G
kepler-1156 b,1.32,,11.89520511,,Kepler-1156,1.0,1.0,5778.0,691.331,288.9240901,46.0575865,2016.0,Transit,,G
kepler-1160 b,1.95,,7.97083,0.0,Kepler-1160,0.974,0.87,5796.0,1077.63,287.8793899,43.3640752,2016.0,Transit,857.0,G
kepler-1162 b,2.22,,32.5637069,0.0,Kepler-1162,0.917,0.834,5575.0,940.211,283.2920273,45.4339813,2016.0,Transit,510.0,G
kepler-1166 b,1.94,,33.2406882,0.0,Kepler-1166,0.904,1.015,5605.0,634.906,290.3484956,50.9028387,2016.0,Transit,563.0,G
kepler-1172 b,3.2,,26.0204423,,Kepler-1172,0.92,0.89,5558.0,1306.53,290.4744875,37.7665499,2016.0,Transit,,G
kepler-1175 b,2.453,,,,Kepler-1175,,0.761,5865.0,1121.89,289.1426847,46.8129656,2016.0,Transit,,G
kepler-1176 b,2.068,,,,Kepler-1176,,0.906,5467.0,864.699,297.919724,45.2742038,2016.0,Transit,,G
kepler-1177 b,1.9,,106.247547,,Kepler-1177,0.98,0.97,5712.0,1299.97,286.6714813,49.4062964,2016.0,Transit,,G
kepler-1182 b,2.05,,11.17394617,0.0,Kepler-1182,1.006,0.914,5911.0,1545.39,296.3079895,43.8213706,2016.0,Transit,796.0,G
kepler-1183 b,4.222,,,,Kepler-1183,,1.443,5710.0,1919.19,292.2324228,38.8921946,2016.0,Transit,,G
kepler-1185 b,1.39,,104.3519624,0.0,Kepler-1185,0.971,0.87,5650.0,459.273,287.2411783,39.3326977,2016.0,Transit,355.0,G
kepler-1186 b,2.23,,16.07677615,,Kepler-1186,0.95,0.93,5635.0,1337.25,288.4796333,47.1017438,2016.0,Transit,,G
kepler-1189 b,1.23,,3.788753,0.0,Kepler-1189,0.94,1.1,5817.0,782.852,298.4264116,47.9468194,2016.0,Transit,1242.0,G
kepler-119 b,3.55,,2.422084188,0.0,Kepler-119,0.928,0.83,5598.0,701.996,295.9463854,42.6588324,2014.0,Transit,1213.0,G
kepler-119 c,0.88,,4.12511935,0.0,Kepler-119,0.928,0.83,5598.0,701.996,295.9463854,42.6588324,2014.0,Transit,1016.0,G
kepler-1192 b,2.2,,25.2033,0.0,Kepler-1192,0.98,0.87,5796.0,1304.19,282.1405603,43.8964934,2016.0,Transit,583.0,G
